confirmed_cases,country_region,date,lat,long,province_state,state_and_country,rank,confirmed_cases_prev_day,daily_diff_cases,confirmed_recoveries,confirmed_recoveries_prev_day,daily_diff_recoveries,confirmed_deaths,confirmed_deaths_prev_day,daily_diff_deaths
0,Australia,2020-03-12,35.4437,139.638,From Diamond Princess,From Diamond Princess-Australia,51.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Australia,2020-03-13,35.4437,139.638,From Diamond Princess,From Diamond Princess-Australia,52.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-22,33.8547,35.8623,Not Provided,Not Provided-Lebanon,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-23,33.8547,35.8623,Not Provided,Not Provided-Lebanon,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-24,33.8547,35.8623,Not Provided,Not Provided-Lebanon,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-25,33.8547,35.8623,Not Provided,Not Provided-Lebanon,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-26,33.8547,35.8623,Not Provided,Not Provided-Lebanon,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-27,33.8547,35.8623,Not Provided,Not Provided-Lebanon,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-28,33.8547,35.8623,Not Provided,Not Provided-Lebanon,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-29,33.8547,35.8623,Not Provided,Not Provided-Lebanon,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-30,33.8547,35.8623,Not Provided,Not Provided-Lebanon,9.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-01-31,33.8547,35.8623,Not Provided,Not Provided-Lebanon,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-01,33.8547,35.8623,Not Provided,Not Provided-Lebanon,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-02,33.8547,35.8623,Not Provided,Not Provided-Lebanon,12.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-03,33.8547,35.8623,Not Provided,Not Provided-Lebanon,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-04,33.8547,35.8623,Not Provided,Not Provided-Lebanon,14.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-05,33.8547,35.8623,Not Provided,Not Provided-Lebanon,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-06,33.8547,35.8623,Not Provided,Not Provided-Lebanon,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-07,33.8547,35.8623,Not Provided,Not Provided-Lebanon,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-08,33.8547,35.8623,Not Provided,Not Provided-Lebanon,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-09,33.8547,35.8623,Not Provided,Not Provided-Lebanon,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-10,33.8547,35.8623,Not Provided,Not Provided-Lebanon,20.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-11,33.8547,35.8623,Not Provided,Not Provided-Lebanon,21.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-12,33.8547,35.8623,Not Provided,Not Provided-Lebanon,22.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-13,33.8547,35.8623,Not Provided,Not Provided-Lebanon,23.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-14,33.8547,35.8623,Not Provided,Not Provided-Lebanon,24.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-15,33.8547,35.8623,Not Provided,Not Provided-Lebanon,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-16,33.8547,35.8623,Not Provided,Not Provided-Lebanon,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-17,33.8547,35.8623,Not Provided,Not Provided-Lebanon,27.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-18,33.8547,35.8623,Not Provided,Not Provided-Lebanon,28.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-19,33.8547,35.8623,Not Provided,Not Provided-Lebanon,29.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Lebanon,2020-02-20,33.8547,35.8623,Not Provided,Not Provided-Lebanon,30.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Lebanon,2020-02-21,33.8547,35.8623,Not Provided,Not Provided-Lebanon,31.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
1,Lebanon,2020-02-22,33.8547,35.8623,Not Provided,Not Provided-Lebanon,32.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Lebanon,2020-02-23,33.8547,35.8623,Not Provided,Not Provided-Lebanon,33.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Lebanon,2020-02-24,33.8547,35.8623,Not Provided,Not Provided-Lebanon,34.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Lebanon,2020-02-25,33.8547,35.8623,Not Provided,Not Provided-Lebanon,35.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
2,Lebanon,2020-02-26,33.8547,35.8623,Not Provided,Not Provided-Lebanon,36.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0
2,Lebanon,2020-02-27,33.8547,35.8623,Not Provided,Not Provided-Lebanon,37.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0
2,Lebanon,2020-02-28,33.8547,35.8623,Not Provided,Not Provided-Lebanon,38.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Lebanon,2020-02-29,33.8547,35.8623,Not Provided,Not Provided-Lebanon,39.0,2.0,2.0,0,0.0,0.0,0,0.0,0.0
10,Lebanon,2020-03-01,33.8547,35.8623,Not Provided,Not Provided-Lebanon,40.0,4.0,6.0,0,0.0,0.0,0,0.0,0.0
13,Lebanon,2020-03-02,33.8547,35.8623,Not Provided,Not Provided-Lebanon,41.0,10.0,3.0,0,0.0,0.0,0,0.0,0.0
13,Lebanon,2020-03-03,33.8547,35.8623,Not Provided,Not Provided-Lebanon,42.0,13.0,0.0,0,0.0,0.0,0,0.0,0.0
13,Lebanon,2020-03-04,33.8547,35.8623,Not Provided,Not Provided-Lebanon,43.0,13.0,0.0,1,0.0,1.0,0,0.0,0.0
16,Lebanon,2020-03-05,33.8547,35.8623,Not Provided,Not Provided-Lebanon,44.0,13.0,3.0,1,1.0,0.0,0,0.0,0.0
22,Lebanon,2020-03-06,33.8547,35.8623,Not Provided,Not Provided-Lebanon,45.0,16.0,6.0,1,1.0,0.0,0,0.0,0.0
22,Lebanon,2020-03-07,33.8547,35.8623,Not Provided,Not Provided-Lebanon,46.0,22.0,0.0,1,1.0,0.0,0,0.0,0.0
32,Lebanon,2020-03-08,33.8547,35.8623,Not Provided,Not Provided-Lebanon,47.0,22.0,10.0,1,1.0,0.0,0,0.0,0.0
32,Lebanon,2020-03-09,33.8547,35.8623,Not Provided,Not Provided-Lebanon,48.0,32.0,0.0,1,1.0,0.0,0,0.0,0.0
41,Lebanon,2020-03-10,33.8547,35.8623,Not Provided,Not Provided-Lebanon,49.0,32.0,9.0,1,1.0,0.0,1,0.0,1.0
61,Lebanon,2020-03-11,33.8547,35.8623,Not Provided,Not Provided-Lebanon,50.0,41.0,20.0,1,1.0,0.0,3,1.0,2.0
61,Lebanon,2020-03-12,33.8547,35.8623,Not Provided,Not Provided-Lebanon,51.0,61.0,0.0,1,1.0,0.0,3,3.0,0.0
77,Lebanon,2020-03-13,33.8547,35.8623,Not Provided,Not Provided-Lebanon,52.0,61.0,16.0,1,1.0,0.0,3,3.0,0.0
0,Iraq,2020-01-22,33.0,44.0,Not Provided,Not Provided-Iraq,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-23,33.0,44.0,Not Provided,Not Provided-Iraq,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-24,33.0,44.0,Not Provided,Not Provided-Iraq,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-25,33.0,44.0,Not Provided,Not Provided-Iraq,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-26,33.0,44.0,Not Provided,Not Provided-Iraq,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-27,33.0,44.0,Not Provided,Not Provided-Iraq,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-28,33.0,44.0,Not Provided,Not Provided-Iraq,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-29,33.0,44.0,Not Provided,Not Provided-Iraq,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-30,33.0,44.0,Not Provided,Not Provided-Iraq,9.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-01-31,33.0,44.0,Not Provided,Not Provided-Iraq,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-01,33.0,44.0,Not Provided,Not Provided-Iraq,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-02,33.0,44.0,Not Provided,Not Provided-Iraq,12.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-03,33.0,44.0,Not Provided,Not Provided-Iraq,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-04,33.0,44.0,Not Provided,Not Provided-Iraq,14.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-05,33.0,44.0,Not Provided,Not Provided-Iraq,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-06,33.0,44.0,Not Provided,Not Provided-Iraq,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-07,33.0,44.0,Not Provided,Not Provided-Iraq,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-08,33.0,44.0,Not Provided,Not Provided-Iraq,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-09,33.0,44.0,Not Provided,Not Provided-Iraq,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-10,33.0,44.0,Not Provided,Not Provided-Iraq,20.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-11,33.0,44.0,Not Provided,Not Provided-Iraq,21.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-12,33.0,44.0,Not Provided,Not Provided-Iraq,22.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-13,33.0,44.0,Not Provided,Not Provided-Iraq,23.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-14,33.0,44.0,Not Provided,Not Provided-Iraq,24.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-15,33.0,44.0,Not Provided,Not Provided-Iraq,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-16,33.0,44.0,Not Provided,Not Provided-Iraq,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-17,33.0,44.0,Not Provided,Not Provided-Iraq,27.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-18,33.0,44.0,Not Provided,Not Provided-Iraq,28.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-19,33.0,44.0,Not Provided,Not Provided-Iraq,29.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-20,33.0,44.0,Not Provided,Not Provided-Iraq,30.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-21,33.0,44.0,Not Provided,Not Provided-Iraq,31.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-22,33.0,44.0,Not Provided,Not Provided-Iraq,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Iraq,2020-02-23,33.0,44.0,Not Provided,Not Provided-Iraq,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1,Iraq,2020-02-24,33.0,44.0,Not Provided,Not Provided-Iraq,34.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
1,Iraq,2020-02-25,33.0,44.0,Not Provided,Not Provided-Iraq,35.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0
5,Iraq,2020-02-26,33.0,44.0,Not Provided,Not Provided-Iraq,36.0,1.0,4.0,0,0.0,0.0,0,0.0,0.0
7,Iraq,2020-02-27,33.0,44.0,Not Provided,Not Provided-Iraq,37.0,5.0,2.0,0,0.0,0.0,0,0.0,0.0
7,Iraq,2020-02-28,33.0,44.0,Not Provided,Not Provided-Iraq,38.0,7.0,0.0,0,0.0,0.0,0,0.0,0.0
13,Iraq,2020-02-29,33.0,44.0,Not Provided,Not Provided-Iraq,39.0,7.0,6.0,0,0.0,0.0,0,0.0,0.0
19,Iraq,2020-03-01,33.0,44.0,Not Provided,Not Provided-Iraq,40.0,13.0,6.0,0,0.0,0.0,0,0.0,0.0
26,Iraq,2020-03-02,33.0,44.0,Not Provided,Not Provided-Iraq,41.0,19.0,7.0,0,0.0,0.0,0,0.0,0.0
32,Iraq,2020-03-03,33.0,44.0,Not Provided,Not Provided-Iraq,42.0,26.0,6.0,0,0.0,0.0,0,0.0,0.0
35,Iraq,2020-03-04,33.0,44.0,Not Provided,Not Provided-Iraq,43.0,32.0,3.0,0,0.0,0.0,2,0.0,2.0
35,Iraq,2020-03-05,33.0,44.0,Not Provided,Not Provided-Iraq,44.0,35.0,0.0,0,0.0,0.0,2,2.0,0.0
40,Iraq,2020-03-06,33.0,44.0,Not Provided,Not Provided-Iraq,45.0,35.0,5.0,0,0.0,0.0,3,2.0,1.0
54,Iraq,2020-03-07,33.0,44.0,Not Provided,Not Provided-Iraq,46.0,40.0,14.0,0,0.0,0.0,4,3.0,1.0
60,Iraq,2020-03-08,33.0,44.0,Not Provided,Not Provided-Iraq,47.0,54.0,6.0,0,0.0,0.0,6,4.0,2.0
60,Iraq,2020-03-09,33.0,44.0,Not Provided,Not Provided-Iraq,48.0,60.0,0.0,3,0.0,3.0,6,6.0,0.0
71,Iraq,2020-03-10,33.0,44.0,Not Provided,Not Provided-Iraq,49.0,60.0,11.0,3,3.0,0.0,7,6.0,1.0
71,Iraq,2020-03-11,33.0,44.0,Not Provided,Not Provided-Iraq,50.0,71.0,0.0,15,3.0,12.0,7,7.0,0.0
71,Iraq,2020-03-12,33.0,44.0,Not Provided,Not Provided-Iraq,51.0,71.0,0.0,15,15.0,0.0,8,7.0,1.0
101,Iraq,2020-03-13,33.0,44.0,Not Provided,Not Provided-Iraq,52.0,71.0,30.0,24,15.0,9.0,9,8.0,1.0
0,Oman,2020-01-22,21.0,57.0,Not Provided,Not Provided-Oman,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-23,21.0,57.0,Not Provided,Not Provided-Oman,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-24,21.0,57.0,Not Provided,Not Provided-Oman,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-25,21.0,57.0,Not Provided,Not Provided-Oman,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-26,21.0,57.0,Not Provided,Not Provided-Oman,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-27,21.0,57.0,Not Provided,Not Provided-Oman,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-28,21.0,57.0,Not Provided,Not Provided-Oman,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-29,21.0,57.0,Not Provided,Not Provided-Oman,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-30,21.0,57.0,Not Provided,Not Provided-Oman,9.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-01-31,21.0,57.0,Not Provided,Not Provided-Oman,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-01,21.0,57.0,Not Provided,Not Provided-Oman,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-02,21.0,57.0,Not Provided,Not Provided-Oman,12.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-03,21.0,57.0,Not Provided,Not Provided-Oman,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-04,21.0,57.0,Not Provided,Not Provided-Oman,14.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-05,21.0,57.0,Not Provided,Not Provided-Oman,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-06,21.0,57.0,Not Provided,Not Provided-Oman,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-07,21.0,57.0,Not Provided,Not Provided-Oman,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-08,21.0,57.0,Not Provided,Not Provided-Oman,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-09,21.0,57.0,Not Provided,Not Provided-Oman,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-10,21.0,57.0,Not Provided,Not Provided-Oman,20.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-11,21.0,57.0,Not Provided,Not Provided-Oman,21.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-12,21.0,57.0,Not Provided,Not Provided-Oman,22.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-13,21.0,57.0,Not Provided,Not Provided-Oman,23.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-14,21.0,57.0,Not Provided,Not Provided-Oman,24.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-15,21.0,57.0,Not Provided,Not Provided-Oman,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-16,21.0,57.0,Not Provided,Not Provided-Oman,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-17,21.0,57.0,Not Provided,Not Provided-Oman,27.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-18,21.0,57.0,Not Provided,Not Provided-Oman,28.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-19,21.0,57.0,Not Provided,Not Provided-Oman,29.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-20,21.0,57.0,Not Provided,Not Provided-Oman,30.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-21,21.0,57.0,Not Provided,Not Provided-Oman,31.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-22,21.0,57.0,Not Provided,Not Provided-Oman,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Oman,2020-02-23,21.0,57.0,Not Provided,Not Provided-Oman,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2,Oman,2020-02-24,21.0,57.0,Not Provided,Not Provided-Oman,34.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0
2,Oman,2020-02-25,21.0,57.0,Not Provided,Not Provided-Oman,35.0,2.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Oman,2020-02-26,21.0,57.0,Not Provided,Not Provided-Oman,36.0,2.0,2.0,0,0.0,0.0,0,0.0,0.0
4,Oman,2020-02-27,21.0,57.0,Not Provided,Not Provided-Oman,37.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
4,Oman,2020-02-28,21.0,57.0,Not Provided,Not Provided-Oman,38.0,4.0,0.0,0,0.0,0.0,0,0.0,0.0
6,Oman,2020-02-29,21.0,57.0,Not Provided,Not Provided-Oman,39.0,4.0,2.0,1,0.0,1.0,0,0.0,0.0
6,Oman,2020-03-01,21.0,57.0,Not Provided,Not Provided-Oman,40.0,6.0,0.0,1,1.0,0.0,0,0.0,0.0
6,Oman,2020-03-02,21.0,57.0,Not Provided,Not Provided-Oman,41.0,6.0,0.0,1,1.0,0.0,0,0.0,0.0
12,Oman,2020-03-03,21.0,57.0,Not Provided,Not Provided-Oman,42.0,6.0,6.0,2,1.0,1.0,0,0.0,0.0
15,Oman,2020-03-04,21.0,57.0,Not Provided,Not Provided-Oman,43.0,12.0,3.0,2,2.0,0.0,0,0.0,0.0
16,Oman,2020-03-05,21.0,57.0,Not Provided,Not Provided-Oman,44.0,15.0,1.0,2,2.0,0.0,0,0.0,0.0
16,Oman,2020-03-06,21.0,57.0,Not Provided,Not Provided-Oman,45.0,16.0,0.0,2,2.0,0.0,0,0.0,0.0
16,Oman,2020-03-07,21.0,57.0,Not Provided,Not Provided-Oman,46.0,16.0,0.0,2,2.0,0.0,0,0.0,0.0
16,Oman,2020-03-08,21.0,57.0,Not Provided,Not Provided-Oman,47.0,16.0,0.0,2,2.0,0.0,0,0.0,0.0
16,Oman,2020-03-09,21.0,57.0,Not Provided,Not Provided-Oman,48.0,16.0,0.0,2,2.0,0.0,0,0.0,0.0
18,Oman,2020-03-10,21.0,57.0,Not Provided,Not Provided-Oman,49.0,16.0,2.0,9,2.0,7.0,0,0.0,0.0
18,Oman,2020-03-11,21.0,57.0,Not Provided,Not Provided-Oman,50.0,18.0,0.0,9,9.0,0.0,0,0.0,0.0
18,Oman,2020-03-12,21.0,57.0,Not Provided,Not Provided-Oman,51.0,18.0,0.0,9,9.0,0.0,0,0.0,0.0
19,Oman,2020-03-13,21.0,57.0,Not Provided,Not Provided-Oman,52.0,18.0,1.0,9,9.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-22,33.0,65.0,Not Provided,Not Provided-Afghanistan,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-23,33.0,65.0,Not Provided,Not Provided-Afghanistan,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-24,33.0,65.0,Not Provided,Not Provided-Afghanistan,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-25,33.0,65.0,Not Provided,Not Provided-Afghanistan,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-26,33.0,65.0,Not Provided,Not Provided-Afghanistan,5.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-27,33.0,65.0,Not Provided,Not Provided-Afghanistan,6.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-28,33.0,65.0,Not Provided,Not Provided-Afghanistan,7.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-29,33.0,65.0,Not Provided,Not Provided-Afghanistan,8.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-30,33.0,65.0,Not Provided,Not Provided-Afghanistan,9.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-01-31,33.0,65.0,Not Provided,Not Provided-Afghanistan,10.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-01,33.0,65.0,Not Provided,Not Provided-Afghanistan,11.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-02,33.0,65.0,Not Provided,Not Provided-Afghanistan,12.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-03,33.0,65.0,Not Provided,Not Provided-Afghanistan,13.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-04,33.0,65.0,Not Provided,Not Provided-Afghanistan,14.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-05,33.0,65.0,Not Provided,Not Provided-Afghanistan,15.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-06,33.0,65.0,Not Provided,Not Provided-Afghanistan,16.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-07,33.0,65.0,Not Provided,Not Provided-Afghanistan,17.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-08,33.0,65.0,Not Provided,Not Provided-Afghanistan,18.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-09,33.0,65.0,Not Provided,Not Provided-Afghanistan,19.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-10,33.0,65.0,Not Provided,Not Provided-Afghanistan,20.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-11,33.0,65.0,Not Provided,Not Provided-Afghanistan,21.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-12,33.0,65.0,Not Provided,Not Provided-Afghanistan,22.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-13,33.0,65.0,Not Provided,Not Provided-Afghanistan,23.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-14,33.0,65.0,Not Provided,Not Provided-Afghanistan,24.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-15,33.0,65.0,Not Provided,Not Provided-Afghanistan,25.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-16,33.0,65.0,Not Provided,Not Provided-Afghanistan,26.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-17,33.0,65.0,Not Provided,Not Provided-Afghanistan,27.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-18,33.0,65.0,Not Provided,Not Provided-Afghanistan,28.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-19,33.0,65.0,Not Provided,Not Provided-Afghanistan,29.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-20,33.0,65.0,Not Provided,Not Provided-Afghanistan,30.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-21,33.0,65.0,Not Provided,Not Provided-Afghanistan,31.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-22,33.0,65.0,Not Provided,Not Provided-Afghanistan,32.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
0,Afghanistan,2020-02-23,33.0,65.0,Not Provided,Not Provided-Afghanistan,33.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
